"","video_id","publishedAt","channelId","title","description","thumbnails.default.url","thumbnails.default.width","thumbnails.default.height","thumbnails.medium.url","thumbnails.medium.width","thumbnails.medium.height","thumbnails.high.url","thumbnails.high.width","thumbnails.high.height","channelTitle","liveBroadcastContent","publishTime"
"42","g4187ZuPQx0","2025-01-23T14:00:46Z","UCTjDhFuGXlhx9Us0gq0VK2w","Panamanians burn American flags outside US embassy in protest against Trump","There have been flag burnings at the American Embassy and at the American ambassador's residence.” Trump's vow to bring the ...","https://i.ytimg.com/vi/g4187ZuPQx0/default.jpg","120","90","https://i.ytimg.com/vi/g4187ZuPQx0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/g4187ZuPQx0/hqdefault.jpg","480","360","Times Radio","none","2025-01-23T14:00:46Z"
"43","XI5Jye5ZVLU","2025-01-25T04:54:53Z","UCSrZ3UV4jOidv8ppoVuvW9Q","Serbian students lead strike as protests against Aleksandar Vučić&#39;s rule continue","Protesters have blocked traffic daily across Serbia to protest the deaths of 15 people killed when a concrete canopy collapsed at ...","https://i.ytimg.com/vi/XI5Jye5ZVLU/default.jpg","120","90","https://i.ytimg.com/vi/XI5Jye5ZVLU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/XI5Jye5ZVLU/hqdefault.jpg","480","360","euronews","none","2025-01-25T04:54:53Z"
"44","q7ssy0Uc9og","2025-01-21T03:25:55Z","UCFmofUYwZd1Ibf_O3PF71jg","Chicagoans protest Trump policies on Inauguration Day","Hundreds of demonstrators braved freezing temperatures in downtown Chicago to oppose President Donald Trump's policies, ...","https://i.ytimg.com/vi/q7ssy0Uc9og/default.jpg","120","90","https://i.ytimg.com/vi/q7ssy0Uc9og/mqdefault.jpg","320","180","https://i.ytimg.com/vi/q7ssy0Uc9og/hqdefault.jpg","480","360","FOX 32 Chicago","none","2025-01-21T03:25:55Z"
"45","vvY6lsfArX0","2025-01-19T19:13:40Z","UC-AQKm7HUNMmxjdS371MSwg","New Zealand Protest (Māori Hikoi)","Go to https://ground.news/channel5 to stay fully informed with all sides of every story. Subscribe for 50% off the Vantage plan ...","https://i.ytimg.com/vi/vvY6lsfArX0/default.jpg","120","90","https://i.ytimg.com/vi/vvY6lsfArX0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/vvY6lsfArX0/hqdefault.jpg","480","360","Channel 5 with Andrew Callaghan","none","2025-01-19T19:13:40Z"
"46","ktb69G5oCvQ","2025-01-22T07:00:33Z","UC1w6pNGiiLdZgyNpXUnA4Zw","Protest, Parolen, Provokationen: Chemnitz zwischen Rechtsruck und Weltoffenheit | SPIEGEL TV","Kulturhauptstadt Europas? Für Chemnitz Grund zur Freude – für Neonazis ein rotes Tuch. Hunderte Rechte protestieren gegen ...","https://i.ytimg.com/vi/ktb69G5oCvQ/default.jpg","120","90","https://i.ytimg.com/vi/ktb69G5oCvQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ktb69G5oCvQ/hqdefault.jpg","480","360","DER SPIEGEL","none","2025-01-22T07:00:33Z"
"47","NnWG87GM414","2024-12-11T04:36:41Z","UCNZyLULUQBp5e9Q1cKtvk6Q","Dozens protest Daniel Penny&#39;s not guilty verdict in chokehold death of Jordan Neely","Dozens of people, including community activists, gathered at Union Square on Tuesday night to protest Daniel Penny's not guilty ...","https://i.ytimg.com/vi/NnWG87GM414/default.jpg","120","90","https://i.ytimg.com/vi/NnWG87GM414/mqdefault.jpg","320","180","https://i.ytimg.com/vi/NnWG87GM414/hqdefault.jpg","480","360","CBS New York","none","2024-12-11T04:36:41Z"
"48","RQiiHNisz_g","2025-01-18T06:14:20Z","UCXN7rPhZK6Rp8lMhvpSri_Q","Portland People’s March hoping for ‘peaceful downtown’ ahead of protest Saturday","Hundreds of demonstrators are expected to flood downtown Portland in response to President Donald Trump's second ...","https://i.ytimg.com/vi/RQiiHNisz_g/default.jpg","120","90","https://i.ytimg.com/vi/RQiiHNisz_g/mqdefault.jpg","320","180","https://i.ytimg.com/vi/RQiiHNisz_g/hqdefault.jpg","480","360","KOIN 6","none","2025-01-18T06:14:20Z"
"49","NTbqAF5JcUA","2025-01-30T06:21:19Z","UCYUbNjkuE4lsr2v1Id2O1oA","International students tied to Gaza protests at risk of deportations","International students with F-1 visas who participated in pro-Palestinian protests woke up to a threat by Pres. Trump that they ...","https://i.ytimg.com/vi/NTbqAF5JcUA/default.jpg","120","90","https://i.ytimg.com/vi/NTbqAF5JcUA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/NTbqAF5JcUA/hqdefault.jpg","480","360","ABC7 News Bay Area","none","2025-01-30T06:21:19Z"
"50","1b6CnB45_yE","2025-01-19T06:52:39Z","UCmRbHAgG2k2vDUvb3xsEunQ","The People&#39;s March LIVE: Thousands Attend Protest Ahead of Trump Inauguration in Washington DC |N18G","""The People's March"" LIVE: Thousands Attend Protest Ahead of Inauguration in Washington DC | Trump News | CNBC TV18 ...","https://i.ytimg.com/vi/1b6CnB45_yE/default.jpg","120","90","https://i.ytimg.com/vi/1b6CnB45_yE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/1b6CnB45_yE/hqdefault.jpg","480","360","CNBC-TV18","none","2025-01-19T06:52:39Z"
"51","bmB_GPdsEQE","2025-01-25T05:04:13Z","UCSrZ3UV4jOidv8ppoVuvW9Q","Tens of thousands protest across Slovakia against PM Robert Fico&#39;s stance on Russia","The latest wave of rallies was fuelled by Fico's recent trip to Moscow to meet Russian President Vladimir Putin, a rare visit to the ...","https://i.ytimg.com/vi/bmB_GPdsEQE/default.jpg","120","90","https://i.ytimg.com/vi/bmB_GPdsEQE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/bmB_GPdsEQE/hqdefault.jpg","480","360","euronews","none","2025-01-25T05:04:13Z"
"52","DgwJ9dItJk8","2025-01-27T18:03:24Z","UC-AQKm7HUNMmxjdS371MSwg","Communists Protest Mass Deportation","Go to https://ground.news/channel5 to stay fully informed with all sides of every story. Subscribe for 50% off the Vantage plan ...","https://i.ytimg.com/vi/DgwJ9dItJk8/default.jpg","120","90","https://i.ytimg.com/vi/DgwJ9dItJk8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/DgwJ9dItJk8/hqdefault.jpg","480","360","Channel 5 with Andrew Callaghan","none","2025-01-27T18:03:24Z"
"53","wlscK0HPCjU","2025-01-31T19:15:04Z","UChLtXXpo4Ge1ReTEboVvTDg","Egyptians protest at Rafah crossing into Gaza after Trump suggests Egypt take displaced Palestinians","Crowds of Egyptians gathered at the Rafah border crossing on Friday, protesting against U.S. President Donald Trump's call for ...","https://i.ytimg.com/vi/wlscK0HPCjU/default.jpg","120","90","https://i.ytimg.com/vi/wlscK0HPCjU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/wlscK0HPCjU/hqdefault.jpg","480","360","Global News","none","2025-01-31T19:15:04Z"
"54","IwNXmP7kKe0","2025-01-31T11:30:09Z","UC52X5wxOL_s5yw0dQk7NtgA","Serbian student protesters march ahead of bridge blockade","Hundreds of striking students marched through the Serbian countryside Friday as they took their anti-graft protest toward the ...","https://i.ytimg.com/vi/IwNXmP7kKe0/default.jpg","120","90","https://i.ytimg.com/vi/IwNXmP7kKe0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/IwNXmP7kKe0/hqdefault.jpg","480","360","Associated Press","none","2025-01-31T11:30:09Z"
"55","wk6JkE7hoYw","2024-12-22T21:02:21Z","UChBQgieUidXV1CmDxSdRm3g","DAYS OF RAGE | A documentary of 25th June protests that saw youthful protesters invade parliament","In June 2024 hundreds of thousands of young people took to the streets to demonstrate against the manner in which the country ...","https://i.ytimg.com/vi/wk6JkE7hoYw/default.jpg","120","90","https://i.ytimg.com/vi/wk6JkE7hoYw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/wk6JkE7hoYw/hqdefault.jpg","480","360","Citizen TV Kenya","none","2024-12-22T21:02:21Z"
"56","pDQPYAVIZUk","2024-12-04T13:30:00Z","UCIALMKvObZNtJ6AmdCLP7Lg","Protesters Launch Fireworks at Police in Georgia","Street protests in Tbilisi, Georgia continue as protesters and riot police exchange fireworks and tear gas following the ...","https://i.ytimg.com/vi/pDQPYAVIZUk/default.jpg","120","90","https://i.ytimg.com/vi/pDQPYAVIZUk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/pDQPYAVIZUk/hqdefault.jpg","480","360","Bloomberg Television","none","2024-12-04T13:30:00Z"
"57","YhgClo1zf7c","2025-01-26T01:21:07Z","UCVgO39Bk5sMo66-6o6Spn6Q","Thousands of Invasion Day protesters snub Australia Day across country | ABC NEWS","Thousands of people have snubbed Australia Day celebrations and opted for Invasion Day rallies in the CBDs of major capital ...","https://i.ytimg.com/vi/YhgClo1zf7c/default.jpg","120","90","https://i.ytimg.com/vi/YhgClo1zf7c/mqdefault.jpg","320","180","https://i.ytimg.com/vi/YhgClo1zf7c/hqdefault.jpg","480","360","ABC News (Australia)","none","2025-01-26T01:21:07Z"
"58","5FESHWJUEeM","2024-12-20T09:49:33Z","UCQfwfsi5VrQ8yKZ-UWmAEFg","In post-Assad Damascus, hundreds protest for democracy, women&#39;s rights • FRANCE 24 English","In Damascus's Ummayad Square, hundreds gathered Thursday, demanding a democratic state that includes women in public life, ...","https://i.ytimg.com/vi/5FESHWJUEeM/default.jpg","120","90","https://i.ytimg.com/vi/5FESHWJUEeM/mqdefault.jpg","320","180","https://i.ytimg.com/vi/5FESHWJUEeM/hqdefault.jpg","480","360","FRANCE 24 English","none","2024-12-20T09:49:33Z"
"59","N95XWhFNmT0","2025-01-17T05:00:19Z","UC1w6pNGiiLdZgyNpXUnA4Zw","Motorschaden gegen AfD-Parteitag | SPIEGEL TV Shorts","Ein Bus, Kunstaktivisten und eine Menge Chaos: Hinter einer Halle wird der Bus des Zentrums für politische Schönheit von der ...","https://i.ytimg.com/vi/N95XWhFNmT0/default.jpg","120","90","https://i.ytimg.com/vi/N95XWhFNmT0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/N95XWhFNmT0/hqdefault.jpg","480","360","DER SPIEGEL","none","2025-01-17T05:00:19Z"
"60","dEbquKhbIWU","2025-01-31T03:00:29Z","UCNye-wNBqNL5ZzHSJj3l8Bg","Students in Serbia march to Novi Sad in protest against government corruption","Hundreds of students in Serbia have begun a two-day protest march from the capital, Belgrade, to the country's second-largest city ...","https://i.ytimg.com/vi/dEbquKhbIWU/default.jpg","120","90","https://i.ytimg.com/vi/dEbquKhbIWU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/dEbquKhbIWU/hqdefault.jpg","480","360","Al Jazeera English","none","2025-01-31T03:00:29Z"
"61","LmDjof1lA5A","2025-01-19T20:33:28Z","UCmRbHAgG2k2vDUvb3xsEunQ","The People&#39;s March News: Thousands Attend Protest Ahead of Trump Inauguration in Washington DC |N18G","""The People's March"" LIVE: Thousands Attend Protest Ahead of Inauguration in Washington DC | Trump News | CNBC TV18 ...","https://i.ytimg.com/vi/LmDjof1lA5A/default.jpg","120","90","https://i.ytimg.com/vi/LmDjof1lA5A/mqdefault.jpg","320","180","https://i.ytimg.com/vi/LmDjof1lA5A/hqdefault.jpg","480","360","CNBC-TV18","none","2025-01-19T20:33:28Z"
"62","91MQoK4S2MU","2025-01-30T08:05:04Z","UCQv44qD9R5Ae6Z3iUeZm7iQ","Protest on immigration rights","A protest on immigration rights was held Wednesday night in Escondido.","https://i.ytimg.com/vi/91MQoK4S2MU/default.jpg","120","90","https://i.ytimg.com/vi/91MQoK4S2MU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/91MQoK4S2MU/hqdefault.jpg","480","360","ABC 10 News","none","2025-01-30T08:05:04Z"
"63","PoYqi5jETDk","2025-01-04T18:19:21Z","UCoi5pABIDpya7N5OdDnDScg","Protests as Migrants Evicted from Brooklyn Shelter","Protesters confrontations with police as Migrants evicted from 455 Jefferson Street shelter to make rooms for families. Migrants ...","https://i.ytimg.com/vi/PoYqi5jETDk/default.jpg","120","90","https://i.ytimg.com/vi/PoYqi5jETDk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/PoYqi5jETDk/hqdefault.jpg","480","360","FREEDOMNEWS TV - NATIONAL / SCOOTERCASTER","none","2025-01-04T18:19:21Z"
"64","Eft2lVekwHU","2025-01-18T22:27:13Z","UCG_Qif8SJIS3XxU8iqHoInw","Thousands Protest At ‘People’s March’ Before Trump Inauguration","Just two days before Donald Trump's 2025 inauguration for a second term, a large rally took place in Washington, D.C. on ...","https://i.ytimg.com/vi/Eft2lVekwHU/default.jpg","120","90","https://i.ytimg.com/vi/Eft2lVekwHU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Eft2lVekwHU/hqdefault.jpg","480","360","Radio Free Europe/Radio Liberty","none","2025-01-18T22:27:13Z"
"65","QxXraewXlG0","2025-01-30T19:40:00Z","UCz8QaiQxApLq8sLNcszYyJw","Trump Plans to Cancel Student Visas of Pro-Palestine Protesters | Firstpost America | N18G","Trump Plans to Cancel Student Visas of Pro-Palestine Protesters | Firstpost America | N18G US President Donald Trump has ...","https://i.ytimg.com/vi/QxXraewXlG0/default.jpg","120","90","https://i.ytimg.com/vi/QxXraewXlG0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/QxXraewXlG0/hqdefault.jpg","480","360","Firstpost","none","2025-01-30T19:40:00Z"
"66","u7ouWJtuEYg","2025-01-24T18:20:02Z","UCLqMHRtQA10qPQtG8qKCp_w","Slováci vyšli do ulic, obří protest proti Robertu Ficovi","Slováci protestují proti vládě Roberta Fica! Originální stream : https://www.twitch.tv/videos/2362245997 Twitch: ...","https://i.ytimg.com/vi/u7ouWJtuEYg/default.jpg","120","90","https://i.ytimg.com/vi/u7ouWJtuEYg/mqdefault.jpg","320","180","https://i.ytimg.com/vi/u7ouWJtuEYg/hqdefault.jpg","480","360","CzechCloud","none","2025-01-24T18:20:02Z"
"67","eaTbkE7nZwE","2025-01-29T09:03:15Z","UCBjUPsHj7bXt24SUWNoZ0zA","#Protest in #Serbia","""There doesn't seem to be yet a situation in which the protests will subside,” said Ivan Vejvoda, a Permanent Fellow with the ...","https://i.ytimg.com/vi/eaTbkE7nZwE/default.jpg","120","90","https://i.ytimg.com/vi/eaTbkE7nZwE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/eaTbkE7nZwE/hqdefault.jpg","480","360","TVP WORLD","none","2025-01-29T09:03:15Z"
"68","sFeOEc5g3q0","2025-01-19T13:30:28Z","UCef1-8eOpJgud7szVPlZQAQ","Trump Returns to Power: Thousands Protest in DC | Inauguration Day Demonstrations | Trump News- N18G","Thousands of protesters gathered in Washington D.C. to demonstrate against Donald Trump's policies on his inauguration day.","https://i.ytimg.com/vi/sFeOEc5g3q0/default.jpg","120","90","https://i.ytimg.com/vi/sFeOEc5g3q0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/sFeOEc5g3q0/hqdefault.jpg","480","360","CNN-News18","none","2025-01-19T13:30:28Z"
"69","2iXdrLPS5O4","2025-01-16T21:23:07Z","UCoMdktPbSTixAyNGwb-UYkQ","Hundreds of Israelis protest against ceasefire which they say is &#39;surrender&#39; to Hamas","A ceasefire deal between Israel and Hamas is due to come into force on Sunday. It will see hostages set free, a phased ...","https://i.ytimg.com/vi/2iXdrLPS5O4/default.jpg","120","90","https://i.ytimg.com/vi/2iXdrLPS5O4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/2iXdrLPS5O4/hqdefault.jpg","480","360","Sky News","none","2025-01-16T21:23:07Z"
"70","tWnfVJ_9OSg","2025-01-27T04:36:15Z","UCHTK-2W11Vh1V4uwofOfR4w","People gather in Las Vegas to protest against Trump&#39;s executive orders on immigration","(22 Jan 2025) RESTRICTION SUMMARY: ASSOCIATED PRES Las Vegas – 21 January 2025 1. Protesters chanting 2.","https://i.ytimg.com/vi/tWnfVJ_9OSg/default.jpg","120","90","https://i.ytimg.com/vi/tWnfVJ_9OSg/mqdefault.jpg","320","180","https://i.ytimg.com/vi/tWnfVJ_9OSg/hqdefault.jpg","480","360","AP Archive","none","2025-01-27T04:36:15Z"
"71","ENvMXU4NJ8Y","2025-01-20T03:18:47Z","UCO0akufu9MOzyz3nvGIXAAw","Trump supporters pack Washington DC streets ahead of inauguration as protesters lose their minds","Lefties are losing their minds on the streets of Washington DC on the eve of Donald Trump's inauguration as president of the ...","https://i.ytimg.com/vi/ENvMXU4NJ8Y/default.jpg","120","90","https://i.ytimg.com/vi/ENvMXU4NJ8Y/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ENvMXU4NJ8Y/hqdefault.jpg","480","360","Sky News Australia","none","2025-01-20T03:18:47Z"
"72","kKet8MTti2w","2024-12-08T08:00:37Z","UCi7Zk9baY1tvdlgxIML8MXg","Encampment protests against Ottawa’s permanent residency rules","Kamil Karamali reports on the the lives affected by the federal governments latest rules on permanent resident applications.","https://i.ytimg.com/vi/kKet8MTti2w/default.jpg","120","90","https://i.ytimg.com/vi/kKet8MTti2w/mqdefault.jpg","320","180","https://i.ytimg.com/vi/kKet8MTti2w/hqdefault.jpg","480","360","CTV News","none","2024-12-08T08:00:37Z"
"73","Oqqq2OiKo5E","2025-01-19T06:51:01Z","UCx3OuVURpwh-UYamOrw-b4A","Live: Protest in DC against Trump’s inauguration shows demonstrators rallying at The People’s March","Demonstrators gather in Washington, D.C., for The People's March to protest Trump's 2025 inauguration. Subscribe: ...","https://i.ytimg.com/vi/Oqqq2OiKo5E/default.jpg","120","90","https://i.ytimg.com/vi/Oqqq2OiKo5E/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Oqqq2OiKo5E/hqdefault.jpg","480","360","Milwaukee Journal Sentinel","none","2025-01-19T06:51:01Z"
"74","OfKQOTu8D-A","2025-01-18T19:49:05Z","UC0pCsHlEEmCfxllZSlRB2Og","LIVE From The People&#39;s March Against Trump in Washington D.C.","Jon Farina is LIVE in Washington D.C. as citizens gather for a march against Trump before his upcoming inauguration.","https://i.ytimg.com/vi/OfKQOTu8D-A/default.jpg","120","90","https://i.ytimg.com/vi/OfKQOTu8D-A/mqdefault.jpg","320","180","https://i.ytimg.com/vi/OfKQOTu8D-A/hqdefault.jpg","480","360","Status Coup News","none","2025-01-18T19:49:05Z"
"75","Du0JxX1s6Jo","2025-01-28T07:00:07Z","UCmDTrq0LNgPodDOFZiSbsww","Communists Protest Mass Deportation | xQc Reacts","Video by Channel 5 with Andrew Callaghan: https://youtu.be/DgwJ9dItJk8 Streaming every day on Twitch and Kick!","https://i.ytimg.com/vi/Du0JxX1s6Jo/default.jpg","120","90","https://i.ytimg.com/vi/Du0JxX1s6Jo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Du0JxX1s6Jo/hqdefault.jpg","480","360","xQc","none","2025-01-28T07:00:07Z"
"76","doCuhUY2UqY","2024-12-17T10:44:02Z","UC7fWeaHhqgM4Ry-RMpM2YYw","Students, farmers protest over Serbia train station roof collapse","Serbia is on the march. Students and farmers have now joined protests after a roof collapsed at a Novi Sad train station in ...","https://i.ytimg.com/vi/doCuhUY2UqY/default.jpg","120","90","https://i.ytimg.com/vi/doCuhUY2UqY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/doCuhUY2UqY/hqdefault.jpg","480","360","TRT World","none","2024-12-17T10:44:02Z"
"77","Kn0btNA-XIg","2025-01-14T18:00:17Z","UCF-VP3b3oH0XASqsLI5rnLw","Protesters heckle Antony Blinken over Israel-Hamas war","Hecklers interrupted U.S. Secretary of State, Antony Blinken, during a speech at the Atlantic Council on Tuesday (January 14), ...","https://i.ytimg.com/vi/Kn0btNA-XIg/default.jpg","120","90","https://i.ytimg.com/vi/Kn0btNA-XIg/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Kn0btNA-XIg/hqdefault.jpg","480","360","The Times and The Sunday Times","none","2025-01-14T18:00:17Z"
"78","VjBGJt2jt0k","2025-01-12T19:19:22Z","UChqUTb7kYRX8-EiaN3XFrSQ","Thousands protest Romania&#39;s canceled presidential election | REUTERS","Tens of thousands of Romanians marched across Bucharest demanding that the presidential election, canceled by the top court ...","https://i.ytimg.com/vi/VjBGJt2jt0k/default.jpg","120","90","https://i.ytimg.com/vi/VjBGJt2jt0k/mqdefault.jpg","320","180","https://i.ytimg.com/vi/VjBGJt2jt0k/hqdefault.jpg","480","360","Reuters","none","2025-01-12T19:19:22Z"
"79","EFfkFJ1HAxA","2025-01-21T12:40:21Z","UCIZJ9a6P_nxCFJTmL0gh_IQ","New Yorkers protest against Trump","Brick by brick, wall by wall, Imperialism will fall.” New Yorkers were seen chanting slogans as they gathered to protest against ...","https://i.ytimg.com/vi/EFfkFJ1HAxA/default.jpg","120","90","https://i.ytimg.com/vi/EFfkFJ1HAxA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/EFfkFJ1HAxA/hqdefault.jpg","480","360","Al Arabiya English","none","2025-01-21T12:40:21Z"
"80","F82mY3sKM2k","2024-12-27T09:55:49Z","UCtFQDgA8J8_iiwc5-KoAQlg","“Administration will decide when this protest will stop…” Khan Sir","Administration will decide when this protest will stop…” Khan Sir #protest #KhanSir #patna #bihar Join ANI's YouTube ...","https://i.ytimg.com/vi/F82mY3sKM2k/default.jpg","120","90","https://i.ytimg.com/vi/F82mY3sKM2k/mqdefault.jpg","320","180","https://i.ytimg.com/vi/F82mY3sKM2k/hqdefault.jpg","480","360","ANI News","none","2024-12-27T09:55:49Z"
"81","Cd9rFxlqJ7I","2025-01-29T08:00:08Z","UC52X5wxOL_s5yw0dQk7NtgA","Protesters in Congo rally behind President Félix Tshisekedi as others flee to Rwanda","Anti-Rwandan protests broke out in Kinshasa Tuesday morning, as rebels battled Congolese forces in the key eastern city of ...","https://i.ytimg.com/vi/Cd9rFxlqJ7I/default.jpg","120","90","https://i.ytimg.com/vi/Cd9rFxlqJ7I/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Cd9rFxlqJ7I/hqdefault.jpg","480","360","Associated Press","none","2025-01-29T08:00:08Z"
"82","QtmIj3m0_ho","2025-01-22T13:24:20Z","UCQfwfsi5VrQ8yKZ-UWmAEFg","‘They said that they were going to rape me’: Will Georgia protests persist in face of violence?","For nearly two months, cities across Georgia have seen daily protests, triggered by the ruling Georgian Dream party announcing it ...","https://i.ytimg.com/vi/QtmIj3m0_ho/default.jpg","120","90","https://i.ytimg.com/vi/QtmIj3m0_ho/mqdefault.jpg","320","180","https://i.ytimg.com/vi/QtmIj3m0_ho/hqdefault.jpg","480","360","FRANCE 24 English","none","2025-01-22T13:24:20Z"
"83","g1ASb8dEXtQ","2024-12-22T17:37:20Z","UC52X5wxOL_s5yw0dQk7NtgA","Thousands flock streets of Belgrade for massive anti-government protest","Tens of thousands of people streamed into a central square in Serbia's capital on Sunday for a huge rally against populist ...","https://i.ytimg.com/vi/g1ASb8dEXtQ/default.jpg","120","90","https://i.ytimg.com/vi/g1ASb8dEXtQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/g1ASb8dEXtQ/hqdefault.jpg","480","360","Associated Press","none","2024-12-22T17:37:20Z"
"84","YX9FsHkfMPA","2025-01-13T17:32:18Z","UC7TCKBwQemiKA4q1srZkeBg","Reportaj la protestul AUR","Instrumentarul a fost excesiv de familiar (mergând până la scandările din fața Cotroceniului), participarea – viguroasă, de ordinul ...","https://i.ytimg.com/vi/YX9FsHkfMPA/default.jpg","120","90","https://i.ytimg.com/vi/YX9FsHkfMPA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/YX9FsHkfMPA/hqdefault.jpg","480","360","Știrile zilei. Pe scurt, de la Recorder","none","2025-01-13T17:32:18Z"
"85","f4Ik5_74Gxs","2025-01-26T19:00:24Z","UCuL3xV8AqD3sekKOhhyZqOA","Trump order could see Pro-Hamas protesters on H1B visas deported","President Donald Trump signed an executive order during his first week back in office that gives the Department of Homeland ...","https://i.ytimg.com/vi/f4Ik5_74Gxs/default.jpg","120","90","https://i.ytimg.com/vi/f4Ik5_74Gxs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/f4Ik5_74Gxs/hqdefault.jpg","480","360","Straight Arrow News","none","2025-01-26T19:00:24Z"
"86","-B5ik1t6buU","2024-12-22T18:12:55Z","UCF-VP3b3oH0XASqsLI5rnLw","Thousands protest in Serbia over train station accident","Thousands of Serbians have gathered in Belgrade to protest against the government. There have been demonstrations since an ...","https://i.ytimg.com/vi/-B5ik1t6buU/default.jpg","120","90","https://i.ytimg.com/vi/-B5ik1t6buU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/-B5ik1t6buU/hqdefault.jpg","480","360","The Times and The Sunday Times","none","2024-12-22T18:12:55Z"
"87","Fk5EpyCPjjI","2024-12-31T23:37:28Z","UC6ZFN9Tx6xh-skXCuRHCDpQ","Death of New York man beaten by corrections officers sparks outrage and protests","There is growing outrage over the death of Robert Brooks, an inmate in a New York state prison who was brutally beaten by more ...","https://i.ytimg.com/vi/Fk5EpyCPjjI/default.jpg","120","90","https://i.ytimg.com/vi/Fk5EpyCPjjI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Fk5EpyCPjjI/hqdefault.jpg","480","360","PBS NewsHour","none","2024-12-31T23:37:28Z"
"88","60Um9MWCma8","2025-01-29T10:09:50Z","UCGsWuDobZsVhzuotDmyxmYg","Just Stop Oil CREEPY protest outside High Court","Protesters from the Just Stop Oil group staged a demonstration outside the Royal Courts of Justice on Wednesday, as the High ...","https://i.ytimg.com/vi/60Um9MWCma8/default.jpg","120","90","https://i.ytimg.com/vi/60Um9MWCma8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/60Um9MWCma8/hqdefault.jpg","480","360","The Scottish Sun","none","2025-01-29T10:09:50Z"
"89","eJEThvHiHyU","2024-12-27T12:22:22Z","UCi8zZ050JDqqt1zvdZ43cnA","Današnji protest &quot;Zastani Srbijo&quot; u Ivanjici obeležio je incident","https://infoliga.rs/ https://www.facebook.com/infoligainfoliga https://www.facebook.com/portalinfoliga.","https://i.ytimg.com/vi/eJEThvHiHyU/default.jpg","120","90","https://i.ytimg.com/vi/eJEThvHiHyU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/eJEThvHiHyU/hqdefault.jpg","480","360","Info LIGA Ivanjica","none","2024-12-27T12:22:22Z"
